filepath,status
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_bsg_mem_1r1w_synth_width_p134_els_p16_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_bp_fe_bht_bht_indx_width_p5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_itlb_vaddr_width_p56_paddr_width_p22_eaddr_width_p64_btb_indx_width_p9_bht_indx_width_p5_ras_addr_width_p22_asid_width_p10_ppn_start_bit_p12_tag_width_p10_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_bsg_dff_reset_en_width_p221_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_bsg_mux_one_hot_width_p38_els_p5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/black_parrot/synth_bsg_mux_one_hot_width_p541_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH53_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvrangecheck_f00c0000_32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH67_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH12_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH18_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH26_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH22_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvecc_encode_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH26_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvjtag_tap_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH16_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH7_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH38_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH63_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvrangecheck_f00c0000_32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH15_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH16_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rveven_paritygen_WIDTH16_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvjtag_tap_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH13_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH48_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH76_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvlsadder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH74_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH37_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_addr_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_ifu_compress_ctl_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH10_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvtwoscomp_WIDTH32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH14_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH53_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH34_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH37_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH68_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH22_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvmaskandmatch_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH31_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbradder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH6_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvecc_encode_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH14_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH17_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH13_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH34_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvecc_decode_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH128_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_tag_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH6_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH28_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_dmi_jtag_to_core_sync_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_ghr_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH48_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH7_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH11_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rveven_paritycheck_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_ghr_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_dec_dec_ctl_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH9_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH10_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH9_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH11_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvlsadder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_ifu_compress_ctl_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvrangecheck_f0040000_64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvtwoscomp_WIDTH32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_dec_dec_ctl_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH67_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rveven_paritycheck_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH38_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH128_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH63_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_tag_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvecc_decode_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH31_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH28_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH74_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_dmi_jtag_to_core_sync_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH12_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbtb_addr_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvbradder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH76_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH68_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvmaskandmatch_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rveven_paritygen_WIDTH16_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvrangecheck_f0040000_64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH17_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH18_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv/synth_rvdff_WIDTH15_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_LtComparator_0x422b1f52edd46a85_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Mux_0x683fa1a418b072c9_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_RegEn_0x68db79c4ec1d6e5b_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Mux_0xdd6473406d1a99a_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Subtractor_0x422b1f52edd46a85_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Subtractor_0x422b1f52edd46a85_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_LtComparator_0x422b1f52edd46a85_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_RegRst_0x9f365fdf6c8998a_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Mux_0x683fa1a418b072c9_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_ZeroComparator_0x422b1f52edd46a85_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_ZeroComparator_0x422b1f52edd46a85_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_Mux_0xdd6473406d1a99a_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_RegRst_0x9f365fdf6c8998a_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/gcd/synth_RegEn_0x68db79c4ec1d6e5b_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH53_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvrangecheck_f00c0000_32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH67_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH12_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH18_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH26_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH22_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvecc_encode_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH26_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvjtag_tap_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH16_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH7_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH38_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH63_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvrangecheck_f00c0000_32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH15_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH16_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritygen_WIDTH16_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvjtag_tap_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH13_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH48_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritygen_WIDTH20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH76_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritycheck_WIDTH20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvlsadder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH74_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH37_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_addr_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_ifu_compress_ctl_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH10_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvtwoscomp_WIDTH32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH14_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH53_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH34_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritygen_WIDTH20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH37_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH68_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH22_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvmaskandmatch_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH31_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbradder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH6_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvecc_encode_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH14_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH17_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH13_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH34_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritycheck_WIDTH20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvecc_decode_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH128_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_tag_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH6_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH28_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_dmi_jtag_to_core_sync_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_ghr_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH48_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH7_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH11_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritycheck_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_ghr_hash_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_dec_dec_ctl_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH9_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH10_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH9_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH11_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvlsadder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_ifu_compress_ctl_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvrangecheck_f0040000_64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvtwoscomp_WIDTH32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_dec_dec_ctl_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH67_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritycheck_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH38_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH128_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH63_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_tag_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvecc_decode_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH31_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH28_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH74_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_dmi_jtag_to_core_sync_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH12_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbtb_addr_hash_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvbradder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH76_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH68_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvmaskandmatch_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rveven_paritygen_WIDTH16_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvrangecheck_f0040000_64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH17_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH18_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/swerv_wrapper/synth_rvdff_WIDTH15_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/coyote/synth_JunctionsPeekingArbiter_1_speed.sh,Successful
